,temperature_2m,relativehumidity_2m,dewpoint_2m,precipitation,windspeed_10m,shortwave_radiation,time_local,year,month,day
806,,,,,,,14,2015,02,03
807,,,,,,,15,2015,02,03
808,,,,,,,16,2015,02,03
809,,,,,,,17,2015,02,03
810,,,,,,,18,2015,02,03
811,,,,,,,19,2015,02,03
812,,,,,,,20,2015,02,03
813,,,,,,,21,2015,02,03
814,,,,,,,22,2015,02,03
815,,,,,,,23,2015,02,03
816,,,,,,,00,2015,02,04
817,,,,,,,01,2015,02,04
818,,,,,,,02,2015,02,04
819,,,,,,,03,2015,02,04
820,,,,,,,04,2015,02,04
821,,,,,,,05,2015,02,04
822,,,,,,,06,2015,02,04
823,,,,,,,07,2015,02,04
824,,,,,,,08,2015,02,04
825,,,,,,,09,2015,02,04
826,,,,,,,10,2015,02,04
827,,,,,,,11,2015,02,04
828,,,,,,,12,2015,02,04
829,,,,,,,13,2015,02,04
830,,,,,,,14,2015,02,04
831,,,,,,,15,2015,02,04
832,,,,,,,16,2015,02,04
833,,,,,,,17,2015,02,04
834,,,,,,,18,2015,02,04
835,,,,,,,19,2015,02,04
836,,,,,,,20,2015,02,04
837,,,,,,,21,2015,02,04
838,,,,,,,22,2015,02,04
839,,,,,,,23,2015,02,04
840,,,,,,,00,2015,02,05
841,,,,,,,01,2015,02,05
842,,,,,,,02,2015,02,05
843,,,,,,,03,2015,02,05
844,,,,,,,04,2015,02,05
845,,,,,,,05,2015,02,05
846,,,,,,,06,2015,02,05
847,,,,,,,07,2015,02,05
848,,,,,,,08,2015,02,05
849,,,,,,,09,2015,02,05
850,,,,,,,10,2015,02,05
851,,,,,,,11,2015,02,05
852,,,,,,,12,2015,02,05
853,,,,,,,13,2015,02,05
854,,,,,,,14,2015,02,05
855,,,,,,,15,2015,02,05
856,,,,,,,16,2015,02,05
857,,,,,,,17,2015,02,05
858,,,,,,,18,2015,02,05
859,,,,,,,19,2015,02,05
860,,,,,,,20,2015,02,05
861,,,,,,,21,2015,02,05
862,,,,,,,22,2015,02,05
863,,,,,,,23,2015,02,05
864,,,,,,,00,2015,02,06
865,,,,,,,01,2015,02,06
866,,,,,,,02,2015,02,06
867,,,,,,,03,2015,02,06
868,,,,,,,04,2015,02,06
869,,,,,,,05,2015,02,06
870,,,,,,,06,2015,02,06
871,,,,,,,07,2015,02,06
872,,,,,,,08,2015,02,06
873,,,,,,,09,2015,02,06
874,,,,,,,10,2015,02,06
875,,,,,,,11,2015,02,06
876,,,,,,,12,2015,02,06
877,,,,,,,13,2015,02,06
878,,,,,,,14,2015,02,06
879,,,,,,,15,2015,02,06
880,,,,,,,16,2015,02,06
881,,,,,,,17,2015,02,06
882,,,,,,,18,2015,02,06
883,,,,,,,19,2015,02,06
884,,,,,,,20,2015,02,06
885,,,,,,,21,2015,02,06
886,,,,,,,22,2015,02,06
887,,,,,,,23,2015,02,06
888,,,,,,,00,2015,02,07
889,,,,,,,01,2015,02,07
890,,,,,,,02,2015,02,07
891,,,,,,,03,2015,02,07
892,,,,,,,04,2015,02,07
893,,,,,,,05,2015,02,07
894,,,,,,,06,2015,02,07
895,,,,,,,07,2015,02,07
896,,,,,,,08,2015,02,07
897,,,,,,,09,2015,02,07
898,,,,,,,10,2015,02,07
899,,,,,,,11,2015,02,07
900,,,,,,,12,2015,02,07
901,,,,,,,13,2015,02,07
902,,,,,,,14,2015,02,07
903,,,,,,,15,2015,02,07
904,,,,,,,16,2015,02,07
905,,,,,,,17,2015,02,07
906,,,,,,,18,2015,02,07
907,,,,,,,19,2015,02,07
908,,,,,,,20,2015,02,07
909,,,,,,,21,2015,02,07
910,,,,,,,22,2015,02,07
911,,,,,,,23,2015,02,07
912,,,,,,,00,2015,02,08
913,,,,,,,01,2015,02,08
914,,,,,,,02,2015,02,08
915,,,,,,,03,2015,02,08
916,,,,,,,04,2015,02,08
917,,,,,,,05,2015,02,08
918,,,,,,,06,2015,02,08
919,,,,,,,07,2015,02,08
920,,,,,,,08,2015,02,08
921,,,,,,,09,2015,02,08
922,,,,,,,10,2015,02,08
923,,,,,,,11,2015,02,08
924,,,,,,,12,2015,02,08
925,,,,,,,13,2015,02,08
926,,,,,,,14,2015,02,08
927,,,,,,,15,2015,02,08
928,,,,,,,16,2015,02,08
929,,,,,,,17,2015,02,08
930,,,,,,,18,2015,02,08
931,,,,,,,19,2015,02,08
932,,,,,,,20,2015,02,08
933,,,,,,,21,2015,02,08
934,,,,,,,22,2015,02,08
935,,,,,,,23,2015,02,08
936,,,,,,,00,2015,02,09
937,,,,,,,01,2015,02,09
938,,,,,,,02,2015,02,09
939,,,,,,,03,2015,02,09
940,,,,,,,04,2015,02,09
941,,,,,,,05,2015,02,09
942,,,,,,,06,2015,02,09
943,,,,,,,07,2015,02,09
944,,,,,,,08,2015,02,09
945,,,,,,,09,2015,02,09
946,,,,,,,10,2015,02,09
947,,,,,,,11,2015,02,09
948,,,,,,,12,2015,02,09
949,,,,,,,13,2015,02,09
950,,,,,,,14,2015,02,09
951,,,,,,,15,2015,02,09
952,,,,,,,16,2015,02,09
953,,,,,,,17,2015,02,09
954,,,,,,,18,2015,02,09
955,,,,,,,19,2015,02,09
956,,,,,,,20,2015,02,09
957,,,,,,,21,2015,02,09
958,,,,,,,22,2015,02,09
959,,,,,,,23,2015,02,09
960,,,,,,,00,2015,02,10
961,,,,,,,01,2015,02,10
962,,,,,,,02,2015,02,10
963,,,,,,,03,2015,02,10
964,,,,,,,04,2015,02,10
965,,,,,,,05,2015,02,10
966,,,,,,,06,2015,02,10
967,,,,,,,07,2015,02,10
968,,,,,,,08,2015,02,10
969,,,,,,,09,2015,02,10
970,,,,,,,10,2015,02,10
971,,,,,,,11,2015,02,10
972,,,,,,,12,2015,02,10
973,,,,,,,13,2015,02,10
974,,,,,,,14,2015,02,10
975,,,,,,,15,2015,02,10
976,,,,,,,16,2015,02,10
977,,,,,,,17,2015,02,10
978,,,,,,,18,2015,02,10
979,,,,,,,19,2015,02,10
980,,,,,,,20,2015,02,10
981,,,,,,,21,2015,02,10
982,,,,,,,22,2015,02,10
983,,,,,,,23,2015,02,10
984,,,,,,,00,2015,02,11
985,,,,,,,01,2015,02,11
986,,,,,,,02,2015,02,11
987,,,,,,,03,2015,02,11
988,,,,,,,04,2015,02,11
989,,,,,,,05,2015,02,11
990,,,,,,,06,2015,02,11
991,,,,,,,07,2015,02,11
992,,,,,,,08,2015,02,11
993,,,,,,,09,2015,02,11
994,,,,,,,10,2015,02,11
995,,,,,,,11,2015,02,11
996,,,,,,,12,2015,02,11
997,,,,,,,13,2015,02,11
998,,,,,,,14,2015,02,11
999,,,,,,,15,2015,02,11
1000,,,,,,,16,2015,02,11
1001,,,,,,,17,2015,02,11
1002,,,,,,,18,2015,02,11
1003,,,,,,,19,2015,02,11
1004,,,,,,,20,2015,02,11
1005,,,,,,,21,2015,02,11
1006,,,,,,,22,2015,02,11
1007,,,,,,,23,2015,02,11
1008,,,,,,,00,2015,02,12
1009,,,,,,,01,2015,02,12
1010,,,,,,,02,2015,02,12
1011,,,,,,,03,2015,02,12
1012,,,,,,,04,2015,02,12
1013,,,,,,,05,2015,02,12
1014,,,,,,,06,2015,02,12
1015,,,,,,,07,2015,02,12
1016,,,,,,,08,2015,02,12
1017,,,,,,,09,2015,02,12
1018,,,,,,,10,2015,02,12
1019,,,,,,,11,2015,02,12
1020,,,,,,,12,2015,02,12
1021,,,,,,,13,2015,02,12
1022,,,,,,,14,2015,02,12
1023,,,,,,,15,2015,02,12
1024,,,,,,,16,2015,02,12
1025,,,,,,,17,2015,02,12
1026,,,,,,,18,2015,02,12
1027,,,,,,,19,2015,02,12
1028,,,,,,,20,2015,02,12
1029,,,,,,,21,2015,02,12
1030,,,,,,,22,2015,02,12
1031,,,,,,,23,2015,02,12
1032,,,,,,,00,2015,02,13
1033,,,,,,,01,2015,02,13
1034,,,,,,,02,2015,02,13
1035,,,,,,,03,2015,02,13
1036,,,,,,,04,2015,02,13
1037,,,,,,,05,2015,02,13
1038,,,,,,,06,2015,02,13
1039,,,,,,,07,2015,02,13
1040,,,,,,,08,2015,02,13
1041,,,,,,,09,2015,02,13
1042,,,,,,,10,2015,02,13
1043,,,,,,,11,2015,02,13
1044,,,,,,,12,2015,02,13
1045,,,,,,,13,2015,02,13
1046,,,,,,,14,2015,02,13
1047,,,,,,,15,2015,02,13
1048,,,,,,,16,2015,02,13
1049,,,,,,,17,2015,02,13
1050,,,,,,,18,2015,02,13
1051,,,,,,,19,2015,02,13
1052,,,,,,,20,2015,02,13
1053,,,,,,,21,2015,02,13
1054,,,,,,,22,2015,02,13
1055,,,,,,,23,2015,02,13
1056,,,,,,,00,2015,02,14
1057,,,,,,,01,2015,02,14
1058,,,,,,,02,2015,02,14
1059,,,,,,,03,2015,02,14
1060,,,,,,,04,2015,02,14
1061,,,,,,,05,2015,02,14
1062,,,,,,,06,2015,02,14
1063,,,,,,,07,2015,02,14
1064,,,,,,,08,2015,02,14
1065,,,,,,,09,2015,02,14
1066,,,,,,,10,2015,02,14
1067,,,,,,,11,2015,02,14
1068,,,,,,,12,2015,02,14
1069,,,,,,,13,2015,02,14
1070,,,,,,,14,2015,02,14
1071,,,,,,,15,2015,02,14
1072,,,,,,,16,2015,02,14
1073,,,,,,,17,2015,02,14
1074,,,,,,,18,2015,02,14
1075,,,,,,,19,2015,02,14
1076,,,,,,,20,2015,02,14
1077,,,,,,,21,2015,02,14
1078,,,,,,,22,2015,02,14
1079,,,,,,,23,2015,02,14
1080,,,,,,,00,2015,02,15
1081,,,,,,,01,2015,02,15
1082,,,,,,,02,2015,02,15
1083,,,,,,,03,2015,02,15
1084,,,,,,,04,2015,02,15
1085,,,,,,,05,2015,02,15
1086,,,,,,,06,2015,02,15
1087,,,,,,,07,2015,02,15
1088,,,,,,,08,2015,02,15
1089,,,,,,,09,2015,02,15
1090,,,,,,,10,2015,02,15
1091,,,,,,,11,2015,02,15
1092,,,,,,,12,2015,02,15
1093,,,,,,,13,2015,02,15
1094,,,,,,,14,2015,02,15
1095,,,,,,,15,2015,02,15
1096,,,,,,,16,2015,02,15
1097,,,,,,,17,2015,02,15
1098,,,,,,,18,2015,02,15
1099,,,,,,,19,2015,02,15
1100,,,,,,,20,2015,02,15
1101,,,,,,,21,2015,02,15
1102,,,,,,,22,2015,02,15
1103,,,,,,,23,2015,02,15
1104,,,,,,,00,2015,02,16
1105,,,,,,,01,2015,02,16
1106,,,,,,,02,2015,02,16
1107,,,,,,,03,2015,02,16
1108,,,,,,,04,2015,02,16
1109,,,,,,,05,2015,02,16
1110,,,,,,,06,2015,02,16
1111,,,,,,,07,2015,02,16
1112,,,,,,,08,2015,02,16
1113,,,,,,,09,2015,02,16
1114,,,,,,,10,2015,02,16
1115,,,,,,,11,2015,02,16
1116,,,,,,,12,2015,02,16
1117,,,,,,,13,2015,02,16
1118,,,,,,,14,2015,02,16
1119,,,,,,,15,2015,02,16
1120,,,,,,,16,2015,02,16
1121,,,,,,,17,2015,02,16
1122,,,,,,,18,2015,02,16
1123,,,,,,,19,2015,02,16
1124,,,,,,,20,2015,02,16
1125,,,,,,,21,2015,02,16
1126,,,,,,,22,2015,02,16
1127,,,,,,,23,2015,02,16
1128,,,,,,,00,2015,02,17
1129,,,,,,,01,2015,02,17
1130,,,,,,,02,2015,02,17
1131,,,,,,,03,2015,02,17
1132,,,,,,,04,2015,02,17
1133,,,,,,,05,2015,02,17
1134,,,,,,,06,2015,02,17
1135,,,,,,,07,2015,02,17
1136,,,,,,,08,2015,02,17
1137,,,,,,,09,2015,02,17
1138,,,,,,,10,2015,02,17
1139,,,,,,,11,2015,02,17
1140,,,,,,,12,2015,02,17
1141,,,,,,,13,2015,02,17
1142,,,,,,,14,2015,02,17
1143,,,,,,,15,2015,02,17
1144,,,,,,,16,2015,02,17
1145,,,,,,,17,2015,02,17
1146,,,,,,,18,2015,02,17
1147,,,,,,,19,2015,02,17
1148,,,,,,,20,2015,02,17
1149,,,,,,,21,2015,02,17
1150,,,,,,,22,2015,02,17
1151,,,,,,,23,2015,02,17
1152,,,,,,,00,2015,02,18
1153,,,,,,,01,2015,02,18
1154,,,,,,,02,2015,02,18
1155,,,,,,,03,2015,02,18
1156,,,,,,,04,2015,02,18
1157,,,,,,,05,2015,02,18
1158,,,,,,,06,2015,02,18
1159,,,,,,,07,2015,02,18
1160,,,,,,,08,2015,02,18
1161,,,,,,,09,2015,02,18
1162,,,,,,,10,2015,02,18
1163,,,,,,,11,2015,02,18
1164,,,,,,,12,2015,02,18
1165,,,,,,,13,2015,02,18
1166,,,,,,,14,2015,02,18
1167,,,,,,,15,2015,02,18
1168,,,,,,,16,2015,02,18
1169,,,,,,,17,2015,02,18
1170,,,,,,,18,2015,02,18
1171,,,,,,,19,2015,02,18
1172,,,,,,,20,2015,02,18
1173,,,,,,,21,2015,02,18
1174,,,,,,,22,2015,02,18
1175,,,,,,,23,2015,02,18
1176,,,,,,,00,2015,02,19
1177,,,,,,,01,2015,02,19
1178,,,,,,,02,2015,02,19
1179,,,,,,,03,2015,02,19
1180,,,,,,,04,2015,02,19
1181,,,,,,,05,2015,02,19
1182,,,,,,,06,2015,02,19
1183,,,,,,,07,2015,02,19
1184,,,,,,,08,2015,02,19
1185,,,,,,,09,2015,02,19
1186,,,,,,,10,2015,02,19
1187,,,,,,,11,2015,02,19
1188,,,,,,,12,2015,02,19
1189,,,,,,,13,2015,02,19
1190,,,,,,,14,2015,02,19
1191,,,,,,,15,2015,02,19
1192,,,,,,,16,2015,02,19
1193,,,,,,,17,2015,02,19
1194,,,,,,,18,2015,02,19
1195,,,,,,,19,2015,02,19
1196,,,,,,,20,2015,02,19
1197,,,,,,,21,2015,02,19
1198,,,,,,,22,2015,02,19
1199,,,,,,,23,2015,02,19
1200,,,,,,,00,2015,02,20
1201,,,,,,,01,2015,02,20
1202,,,,,,,02,2015,02,20
1203,,,,,,,03,2015,02,20
1204,,,,,,,04,2015,02,20
1205,,,,,,,05,2015,02,20
1206,,,,,,,06,2015,02,20
1207,,,,,,,07,2015,02,20
1208,,,,,,,08,2015,02,20
1209,,,,,,,09,2015,02,20
1210,,,,,,,10,2015,02,20
1211,,,,,,,11,2015,02,20
1212,,,,,,,12,2015,02,20
1213,,,,,,,13,2015,02,20
1214,,,,,,,14,2015,02,20
1215,,,,,,,15,2015,02,20
1216,,,,,,,16,2015,02,20
1217,,,,,,,17,2015,02,20
1218,,,,,,,18,2015,02,20
1219,,,,,,,19,2015,02,20
1220,,,,,,,20,2015,02,20
1221,,,,,,,21,2015,02,20
1222,,,,,,,22,2015,02,20
1223,,,,,,,23,2015,02,20
1224,,,,,,,00,2015,02,21
1225,,,,,,,01,2015,02,21
1226,,,,,,,02,2015,02,21
1227,,,,,,,03,2015,02,21
1228,,,,,,,04,2015,02,21
1229,,,,,,,05,2015,02,21
1230,,,,,,,06,2015,02,21
1231,,,,,,,07,2015,02,21
1232,,,,,,,08,2015,02,21
1233,,,,,,,09,2015,02,21
1234,,,,,,,10,2015,02,21
1235,,,,,,,11,2015,02,21
1236,,,,,,,12,2015,02,21
1237,,,,,,,13,2015,02,21
1238,,,,,,,14,2015,02,21
1239,,,,,,,15,2015,02,21
1240,,,,,,,16,2015,02,21
1241,,,,,,,17,2015,02,21
1242,,,,,,,18,2015,02,21
1243,,,,,,,19,2015,02,21
1244,,,,,,,20,2015,02,21
1245,,,,,,,21,2015,02,21
1246,,,,,,,22,2015,02,21
1247,,,,,,,23,2015,02,21
1248,,,,,,,00,2015,02,22
1249,,,,,,,01,2015,02,22
1250,,,,,,,02,2015,02,22
1251,,,,,,,03,2015,02,22
1252,,,,,,,04,2015,02,22
1253,,,,,,,05,2015,02,22
1254,,,,,,,06,2015,02,22
1255,,,,,,,07,2015,02,22
1256,,,,,,,08,2015,02,22
1257,,,,,,,09,2015,02,22
1258,,,,,,,10,2015,02,22
1259,,,,,,,11,2015,02,22
1260,,,,,,,12,2015,02,22
1261,,,,,,,13,2015,02,22
1262,,,,,,,14,2015,02,22
1263,,,,,,,15,2015,02,22
1264,,,,,,,16,2015,02,22
1265,,,,,,,17,2015,02,22
1266,,,,,,,18,2015,02,22
1267,,,,,,,19,2015,02,22
1268,,,,,,,20,2015,02,22
1269,,,,,,,21,2015,02,22
1270,,,,,,,22,2015,02,22
1271,,,,,,,23,2015,02,22
1272,,,,,,,00,2015,02,23
1273,,,,,,,01,2015,02,23
1274,,,,,,,02,2015,02,23
1275,,,,,,,03,2015,02,23
1276,,,,,,,04,2015,02,23
1277,,,,,,,05,2015,02,23
1278,,,,,,,06,2015,02,23
1279,,,,,,,07,2015,02,23
1280,,,,,,,08,2015,02,23
1281,,,,,,,09,2015,02,23
1282,,,,,,,10,2015,02,23
1283,,,,,,,11,2015,02,23
1284,,,,,,,12,2015,02,23
1285,,,,,,,13,2015,02,23
1286,,,,,,,14,2015,02,23
1287,,,,,,,15,2015,02,23
1288,,,,,,,16,2015,02,23
1289,,,,,,,17,2015,02,23
1290,,,,,,,18,2015,02,23
1291,,,,,,,19,2015,02,23
1292,,,,,,,20,2015,02,23
1293,,,,,,,21,2015,02,23
1294,,,,,,,22,2015,02,23
1295,,,,,,,23,2015,02,23
1296,,,,,,,00,2015,02,24
1297,,,,,,,01,2015,02,24
1298,,,,,,,02,2015,02,24
1299,,,,,,,03,2015,02,24
1300,,,,,,,04,2015,02,24
1301,,,,,,,05,2015,02,24
1302,,,,,,,06,2015,02,24
1303,,,,,,,07,2015,02,24
1304,,,,,,,08,2015,02,24
1305,,,,,,,09,2015,02,24
1306,,,,,,,10,2015,02,24
1307,,,,,,,11,2015,02,24
1308,,,,,,,12,2015,02,24
1309,,,,,,,13,2015,02,24
1310,,,,,,,14,2015,02,24
1311,,,,,,,15,2015,02,24
1312,,,,,,,16,2015,02,24
1313,,,,,,,17,2015,02,24
1314,,,,,,,18,2015,02,24
1315,,,,,,,19,2015,02,24
1316,,,,,,,20,2015,02,24
1317,,,,,,,21,2015,02,24
1318,,,,,,,22,2015,02,24
1319,,,,,,,23,2015,02,24
1320,,,,,,,00,2015,02,25
1321,,,,,,,01,2015,02,25
1322,,,,,,,02,2015,02,25
1323,,,,,,,03,2015,02,25
1324,,,,,,,04,2015,02,25
1325,,,,,,,05,2015,02,25
1326,,,,,,,06,2015,02,25
1327,,,,,,,07,2015,02,25
1328,,,,,,,08,2015,02,25
1329,,,,,,,09,2015,02,25
1330,,,,,,,10,2015,02,25
1331,,,,,,,11,2015,02,25
1332,,,,,,,12,2015,02,25
1333,,,,,,,13,2015,02,25
1334,,,,,,,14,2015,02,25
1335,,,,,,,15,2015,02,25
1336,,,,,,,16,2015,02,25
1337,,,,,,,17,2015,02,25
1338,,,,,,,18,2015,02,25
1339,,,,,,,19,2015,02,25
1340,,,,,,,20,2015,02,25
1341,,,,,,,21,2015,02,25
1342,,,,,,,22,2015,02,25
1343,,,,,,,23,2015,02,25
1344,,,,,,,00,2015,02,26
1345,,,,,,,01,2015,02,26
1346,,,,,,,02,2015,02,26
1347,,,,,,,03,2015,02,26
1348,,,,,,,04,2015,02,26
1349,,,,,,,05,2015,02,26
1350,,,,,,,06,2015,02,26
1351,,,,,,,07,2015,02,26
1352,,,,,,,08,2015,02,26
1353,,,,,,,09,2015,02,26
1354,,,,,,,10,2015,02,26
1355,,,,,,,11,2015,02,26
1356,,,,,,,12,2015,02,26
1357,,,,,,,13,2015,02,26
1358,,,,,,,14,2015,02,26
1359,,,,,,,15,2015,02,26
1360,,,,,,,16,2015,02,26
1361,,,,,,,17,2015,02,26
1362,,,,,,,18,2015,02,26
1363,,,,,,,19,2015,02,26
1364,,,,,,,20,2015,02,26
1365,,,,,,,21,2015,02,26
1366,,,,,,,22,2015,02,26
1367,,,,,,,23,2015,02,26
1368,,,,,,,00,2015,02,27
1369,,,,,,,01,2015,02,27
1370,,,,,,,02,2015,02,27
1371,,,,,,,03,2015,02,27
1372,,,,,,,04,2015,02,27
1373,,,,,,,05,2015,02,27
1374,,,,,,,06,2015,02,27
1375,,,,,,,07,2015,02,27
1376,,,,,,,08,2015,02,27
1377,,,,,,,09,2015,02,27
1378,,,,,,,10,2015,02,27
1379,,,,,,,11,2015,02,27
1380,,,,,,,12,2015,02,27
1381,,,,,,,13,2015,02,27
1382,,,,,,,14,2015,02,27
1383,,,,,,,15,2015,02,27
1384,,,,,,,16,2015,02,27
1385,,,,,,,17,2015,02,27
1386,,,,,,,18,2015,02,27
1387,,,,,,,19,2015,02,27
1388,,,,,,,20,2015,02,27
1389,,,,,,,21,2015,02,27
1390,,,,,,,22,2015,02,27
1391,,,,,,,23,2015,02,27
1392,,,,,,,00,2015,02,28
1393,,,,,,,01,2015,02,28
1394,,,,,,,02,2015,02,28
1395,,,,,,,03,2015,02,28
1396,,,,,,,04,2015,02,28
1397,,,,,,,05,2015,02,28
1398,,,,,,,06,2015,02,28
1399,,,,,,,07,2015,02,28
1400,,,,,,,08,2015,02,28
1401,,,,,,,09,2015,02,28
1402,,,,,,,10,2015,02,28
1403,,,,,,,11,2015,02,28
1404,,,,,,,12,2015,02,28
1405,,,,,,,13,2015,02,28
1406,,,,,,,14,2015,02,28
1407,,,,,,,15,2015,02,28
1408,,,,,,,16,2015,02,28
1409,,,,,,,17,2015,02,28
1410,,,,,,,18,2015,02,28
1411,,,,,,,19,2015,02,28
1412,,,,,,,20,2015,02,28
1413,,,,,,,21,2015,02,28
1414,,,,,,,22,2015,02,28
1415,,,,,,,23,2015,02,28
1416,,,,,,,00,2015,03,01
1417,,,,,,,01,2015,03,01
1418,,,,,,,02,2015,03,01
1419,,,,,,,03,2015,03,01
1420,,,,,,,04,2015,03,01
1421,,,,,,,05,2015,03,01
1422,,,,,,,06,2015,03,01
1423,,,,,,,07,2015,03,01
1424,,,,,,,08,2015,03,01
1425,,,,,,,09,2015,03,01
1426,,,,,,,10,2015,03,01
1427,,,,,,,11,2015,03,01
1428,,,,,,,12,2015,03,01
1429,,,,,,,13,2015,03,01
1430,,,,,,,14,2015,03,01
1431,,,,,,,15,2015,03,01
1432,,,,,,,16,2015,03,01
1433,,,,,,,17,2015,03,01
1434,,,,,,,18,2015,03,01
1435,,,,,,,19,2015,03,01
1436,,,,,,,20,2015,03,01
1437,,,,,,,21,2015,03,01
1438,,,,,,,22,2015,03,01
1439,,,,,,,23,2015,03,01
1440,,,,,,,00,2015,03,02
1441,,,,,,,01,2015,03,02
1442,,,,,,,02,2015,03,02
1443,,,,,,,03,2015,03,02
1444,,,,,,,04,2015,03,02
1445,,,,,,,05,2015,03,02
1446,,,,,,,06,2015,03,02
1447,,,,,,,07,2015,03,02
1448,,,,,,,08,2015,03,02
1449,,,,,,,09,2015,03,02
1450,,,,,,,10,2015,03,02
1451,,,,,,,11,2015,03,02
1452,,,,,,,12,2015,03,02
1453,,,,,,,13,2015,03,02
1454,,,,,,,14,2015,03,02
1455,,,,,,,15,2015,03,02
1456,,,,,,,16,2015,03,02
1457,,,,,,,17,2015,03,02
1458,,,,,,,18,2015,03,02
1459,,,,,,,19,2015,03,02
1460,,,,,,,20,2015,03,02
1461,,,,,,,21,2015,03,02
1462,,,,,,,22,2015,03,02
1463,,,,,,,23,2015,03,02
1464,,,,,,,00,2015,03,03
1465,,,,,,,01,2015,03,03
1466,,,,,,,02,2015,03,03
1467,,,,,,,03,2015,03,03
1468,,,,,,,04,2015,03,03
1469,,,,,,,05,2015,03,03
1470,,,,,,,06,2015,03,03
1471,,,,,,,07,2015,03,03
1472,,,,,,,08,2015,03,03
1473,,,,,,,09,2015,03,03
1474,,,,,,,10,2015,03,03
1475,,,,,,,11,2015,03,03
1476,,,,,,,12,2015,03,03
1477,,,,,,,13,2015,03,03
1478,,,,,,,14,2015,03,03
1479,,,,,,,15,2015,03,03
1480,,,,,,,16,2015,03,03
1481,,,,,,,17,2015,03,03
1482,,,,,,,18,2015,03,03
1483,,,,,,,19,2015,03,03
1484,,,,,,,20,2015,03,03
1485,,,,,,,21,2015,03,03
1486,,,,,,,22,2015,03,03
1487,,,,,,,23,2015,03,03
1488,,,,,,,00,2015,03,04
1489,,,,,,,01,2015,03,04
1490,,,,,,,02,2015,03,04
1491,,,,,,,03,2015,03,04
1492,,,,,,,04,2015,03,04
1493,,,,,,,05,2015,03,04
1494,,,,,,,06,2015,03,04
1495,,,,,,,07,2015,03,04
1496,,,,,,,08,2015,03,04
1497,,,,,,,09,2015,03,04
1498,,,,,,,10,2015,03,04
1499,,,,,,,11,2015,03,04
1500,,,,,,,12,2015,03,04
1501,,,,,,,13,2015,03,04
1502,,,,,,,14,2015,03,04
1503,,,,,,,15,2015,03,04
1504,,,,,,,16,2015,03,04
1505,,,,,,,17,2015,03,04
1506,,,,,,,18,2015,03,04
1507,,,,,,,19,2015,03,04
1508,,,,,,,20,2015,03,04
1509,,,,,,,21,2015,03,04
1510,,,,,,,22,2015,03,04
1511,,,,,,,23,2015,03,04
1512,,,,,,,00,2015,03,05
1513,,,,,,,01,2015,03,05
1514,,,,,,,02,2015,03,05
1515,,,,,,,03,2015,03,05
1516,,,,,,,04,2015,03,05
1517,,,,,,,05,2015,03,05
1518,,,,,,,06,2015,03,05
1519,,,,,,,07,2015,03,05
1520,,,,,,,08,2015,03,05
1521,,,,,,,09,2015,03,05
1522,,,,,,,10,2015,03,05
1523,,,,,,,11,2015,03,05
1524,,,,,,,12,2015,03,05
1525,,,,,,,13,2015,03,05
1526,,,,,,,14,2015,03,05
1527,,,,,,,15,2015,03,05
1528,,,,,,,16,2015,03,05
1529,,,,,,,17,2015,03,05
1530,,,,,,,18,2015,03,05
1531,,,,,,,19,2015,03,05
1532,,,,,,,20,2015,03,05
1533,,,,,,,21,2015,03,05
1534,,,,,,,22,2015,03,05
1535,,,,,,,23,2015,03,05
1536,,,,,,,00,2015,03,06
1537,,,,,,,01,2015,03,06
1538,,,,,,,02,2015,03,06
1539,,,,,,,03,2015,03,06
1540,,,,,,,04,2015,03,06
1541,,,,,,,05,2015,03,06
1542,,,,,,,06,2015,03,06
1543,,,,,,,07,2015,03,06
1544,,,,,,,08,2015,03,06
1545,,,,,,,09,2015,03,06
1546,,,,,,,10,2015,03,06
1547,,,,,,,11,2015,03,06
1548,,,,,,,12,2015,03,06
1549,,,,,,,13,2015,03,06
1550,,,,,,,14,2015,03,06
1551,,,,,,,15,2015,03,06
1552,,,,,,,16,2015,03,06
1553,,,,,,,17,2015,03,06
1554,,,,,,,18,2015,03,06
1555,,,,,,,19,2015,03,06
1556,,,,,,,20,2015,03,06
1557,,,,,,,21,2015,03,06
1558,,,,,,,22,2015,03,06
1559,,,,,,,23,2015,03,06
1560,,,,,,,00,2015,03,07
1561,,,,,,,01,2015,03,07
1562,,,,,,,02,2015,03,07
1563,,,,,,,03,2015,03,07
1564,,,,,,,04,2015,03,07
1565,,,,,,,05,2015,03,07
1566,,,,,,,06,2015,03,07
1567,,,,,,,07,2015,03,07
1568,,,,,,,08,2015,03,07
1569,,,,,,,09,2015,03,07
1570,,,,,,,10,2015,03,07
1571,,,,,,,11,2015,03,07
1572,,,,,,,12,2015,03,07
1573,,,,,,,13,2015,03,07
1574,,,,,,,14,2015,03,07
1575,,,,,,,15,2015,03,07
1576,,,,,,,16,2015,03,07
1577,,,,,,,17,2015,03,07
1578,,,,,,,18,2015,03,07
1579,,,,,,,19,2015,03,07
1580,,,,,,,20,2015,03,07
1581,,,,,,,21,2015,03,07
1582,,,,,,,22,2015,03,07
1583,,,,,,,23,2015,03,07
1584,,,,,,,00,2015,03,08
1585,,,,,,,01,2015,03,08
1586,,,,,,,02,2015,03,08
1587,,,,,,,03,2015,03,08
1588,,,,,,,04,2015,03,08
1589,,,,,,,05,2015,03,08
1590,,,,,,,06,2015,03,08
